File,Dot_Index,Centroid_X,Centroid_Y,BBox_W_px,BBox_H_px,BBox_Diam_px,BBox_Diam_mm,Body_Major_px,Body_Diam_mm,Area_px,Circularity_Raw,Circularity_Body,Grid_Row,Grid_Col,Offset_X_mm,Offset_Y_mm,Distance_Error_mm,Merged_Flag
capture_0003.pgm,56,356,408,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,5,3,-0.3265,-0.3933,0.5112,NO
capture_0003.pgm,57,153,409,22,22,22,0.2152,22.0,0.2152,360,1.000,1.000,5,1,-0.3108,-0.3849,0.4947,NO
capture_0003.pgm,58,52,426,23,23,23,0.2249,23.0,0.2249,391,1.000,1.000,4,0,-0.2978,0.2143,0.3669,NO
capture_0003.pgm,59,459,447,22,23,23,0.2249,23.0,0.2249,368,1.000,1.000,4,4,-0.3194,0.4224,0.5296,NO
capture_0003.pgm,60,253,447,23,22,23,0.2249,23.0,0.2249,375,1.000,1.000,4,2,-0.3331,0.4210,0.5368,NO
capture_0003.pgm,61,663,447,22,21,22,0.2152,22.0,0.2152,338,1.000,1.000,4,6,-0.3253,0.4238,0.5343,NO
capture_0003.pgm,62,869,447,23,21,23,0.2249,23.0,0.2249,359,1.000,1.000,4,8,-0.3117,0.4251,0.5272,NO
capture_0003.pgm,63,1072,447,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,5,10,-0.3280,-0.4243,0.5363,NO
capture_0003.pgm,64,970,487,23,22,23,0.2249,23.0,0.2249,382,1.000,1.000,5,9,-0.3247,0.3834,0.5025,NO
capture_0003.pgm,65,562,492,23,23,23,0.2249,23.0,0.2249,391,1.000,1.000,6,5,-0.3135,-0.4213,0.5251,NO
capture_0003.pgm,66,768,491,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,5,7,-0.2993,0.4212,0.5167,NO
capture_0003.pgm,67,156,493,23,23,23,0.2249,23.0,0.2249,388,1.000,1.000,6,1,-0.2821,-0.4142,0.5011,NO
capture_0003.pgm,68,356,493,22,22,22,0.2152,22.0,0.2152,360,1.000,1.000,6,3,-0.3271,-0.4129,0.5267,NO
capture_0003.pgm,69,1177,493,23,22,23,0.2249,23.0,0.2249,375,1.000,1.000,6,11,-0.3019,-0.4074,0.5070,NO
capture_0003.pgm,70,49,512,24,22,24,0.2347,24.0,0.2347,390,1.000,1.000,5,0,-0.3277,0.2045,0.3863,NO
capture_0003.pgm,71,462,532,23,22,23,0.2249,23.0,0.2249,368,1.000,1.000,5,4,-0.2907,0.4028,0.4967,NO
capture_0003.pgm,72,1073,532,22,23,23,0.2249,23.0,0.2249,375,1.000,1.000,5,10,-0.3182,0.4070,0.5166,NO
capture_0003.pgm,73,870,534,23,22,23,0.2249,23.0,0.2249,375,1.000,1.000,5,8,-0.3025,0.4251,0.5218,NO
capture_0003.pgm,74,661,537,23,24,24,0.2347,24.0,0.2347,403,1.000,1.000,6,6,-0.3461,-0.3977,0.5272,NO
capture_0003.pgm,75,258,537,23,22,23,0.2249,23.0,0.2249,382,1.000,1.000,6,2,-0.2853,-0.4005,0.4917,NO
capture_0003.pgm,76,1177,576,22,23,23,0.2249,23.0,0.2249,375,1.000,1.000,6,11,-0.3019,0.4044,0.5047,NO
capture_0003.pgm,77,971,577,23,23,23,0.2249,23.0,0.2249,383,1.000,1.000,6,9,-0.3156,0.4128,0.5196,NO
capture_0003.pgm,78,771,581,23,23,23,0.2249,23.0,0.2249,391,1.000,1.000,7,7,-0.2711,-0.4003,0.4835,NO
capture_0003.pgm,79,567,583,23,23,23,0.2249,23.0,0.2249,388,1.000,1.000,7,5,-0.2652,-0.3821,0.4651,NO
capture_0003.pgm,80,151,583,23,22,23,0.2249,23.0,0.2249,375,1.000,1.000,7,1,-0.3316,-0.3849,0.5080,NO
capture_0003.pgm,81,357,586,23,23,23,0.2249,23.0,0.2249,398,1.000,1.000,7,3,-0.3179,-0.3542,0.4759,NO
capture_0003.pgm,82,48,598,23,22,23,0.2249,23.0,0.2249,368,1.000,1.000,6,0,-0.3381,0.1947,0.3901,NO
capture_0003.pgm,83,868,618,24,23,24,0.2347,24.0,0.2347,414,1.000,1.000,6,8,-0.3227,0.3958,0.5107,NO
capture_0003.pgm,84,460,619,23,23,23,0.2249,23.0,0.2249,384,1.000,1.000,6,4,-0.3108,0.4028,0.5088,NO
capture_0003.pgm,85,1074,619,22,22,22,0.2152,22.0,0.2152,360,1.000,1.000,6,10,-0.3090,0.4070,0.5110,NO
capture_0003.pgm,86,251,623,23,23,23,0.2249,23.0,0.2249,398,1.000,1.000,7,2,-0.3544,-0.4103,0.5421,NO
capture_0003.pgm,87,664,625,24,25,25,0.2445,25.0,0.2445,451,1.000,1.000,7,6,-0.3173,-0.3880,0.5012,NO
capture_0003.pgm,88,562,664,23,22,23,0.2249,23.0,0.2249,382,1.000,1.000,7,5,-0.3141,0.4100,0.5165,NO
capture_0003.pgm,89,970,666,24,23,24,0.2347,24.0,0.2347,421,1.000,1.000,8,9,-0.3265,-0.4185,0.5308,NO
capture_0003.pgm,90,1179,667,22,24,24,0.2347,24.0,0.2347,390,1.000,1.000,8,11,-0.2835,-0.4074,0.4963,NO
capture_0003.pgm,91,152,667,23,22,23,0.2249,23.0,0.2249,375,1.000,1.000,8,1,-0.3224,-0.4142,0.5249,NO
capture_0003.pgm,92,776,668,23,25,25,0.2445,25.0,0.2445,427,1.000,1.000,8,7,-0.2228,-0.4003,0.4581,NO
capture_0003.pgm,93,359,669,22,23,23,0.2249,23.0,0.2249,375,1.000,1.000,8,3,-0.2989,-0.3933,0.4940,NO
capture_0003.pgm,94,50,687,24,24,24,0.2347,24.0,0.2347,416,1.000,1.000,7,0,-0.3191,0.2143,0.3844,NO
capture_0003.pgm,95,869,705,24,23,24,0.2347,24.0,0.2347,400,1.000,1.000,7,8,-0.3135,0.3958,0.5049,NO
capture_0003.pgm,96,664,706,23,23,23,0.2249,23.0,0.2249,398,1.000,1.000,7,6,-0.3173,0.4042,0.5139,NO
capture_0003.pgm,97,458,707,24,23,24,0.2347,24.0,0.2347,400,1.000,1.000,7,4,-0.3310,0.4126,0.5289,NO
capture_0003.pgm,98,1075,708,23,24,24,0.2347,24.0,0.2347,407,1.000,1.000,8,10,-0.3004,-0.4243,0.5199,NO
capture_0003.pgm,99,259,710,23,24,24,0.2347,24.0,0.2347,400,1.000,1.000,8,2,-0.2767,-0.4103,0.4949,NO
capture_0003.pgm,100,356,751,22,23,23,0.2249,23.0,0.2249,382,1.000,1.000,8,3,-0.3283,0.4087,0.5242,NO
capture_0003.pgm,101,1173,750,22,22,22,0.2152,22.0,0.2152,360,1.000,1.000,8,11,-0.3422,0.4044,0.5297,NO
capture_0003.pgm,102,561,751,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,8,5,-0.3244,0.4100,0.5229,NO
capture_0003.pgm,103,972,752,22,24,24,0.2347,24.0,0.2347,387,1.000,1.000,8,9,-0.3069,0.4226,0.5223,NO
capture_0003.pgm,104,767,753,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,9,7,-0.3114,-0.4199,0.5227,NO
capture_0003.pgm,105,156,757,24,24,24,0.2347,24.0,0.2347,435,1.000,1.000,9,1,-0.2838,-0.3849,0.4782,NO
capture_0003.pgm,106,52,776,23,24,24,0.2347,24.0,0.2347,414,1.000,1.000,8,0,-0.3001,0.2338,0.3805,NO
capture_0003.pgm,107,462,793,23,23,23,0.2249,23.0,0.2249,398,1.000,1.000,8,4,-0.2924,0.4028,0.4978,NO
capture_0003.pgm,108,256,794,24,22,24,0.2347,24.0,0.2347,387,1.000,1.000,8,2,-0.3061,0.4112,0.5126,NO
capture_0003.pgm,109,663,794,22,22,22,0.2152,22.0,0.2152,360,1.000,1.000,8,6,-0.3277,0.4140,0.5280,NO
capture_0003.pgm,110,1072,794,23,22,23,0.2249,23.0,0.2249,382,1.000,1.000,8,10,-0.3298,0.4167,0.5314,NO
capture_0003.pgm,111,873,797,24,25,25,0.2445,25.0,0.2445,432,1.000,1.000,9,8,-0.2755,-0.4061,0.4908,NO
capture_0003.pgm,112,1175,837,22,23,23,0.2249,23.0,0.2249,375,1.000,1.000,9,11,-0.3232,0.4044,0.5177,NO
capture_0003.pgm,113,972,837,24,22,24,0.2347,24.0,0.2347,397,1.000,1.000,9,9,-0.3075,0.4030,0.5069,NO
capture_0003.pgm,114,354,841,23,23,23,0.2249,23.0,0.2249,391,1.000,1.000,10,3,-0.3490,-0.4129,0.5406,NO
capture_0003.pgm,115,559,843,24,25,25,0.2445,25.0,0.2445,447,1.000,1.000,10,5,-0.3452,-0.3919,0.5222,NO
capture_0003.pgm,116,156,843,23,23,23,0.2249,23.0,0.2249,398,1.000,1.000,10,1,-0.2844,-0.3947,0.4865,NO
capture_0003.pgm,117,769,842,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,10,7,-0.2924,-0.4003,0.4957,NO
capture_0003.pgm,118,51,859,23,22,23,0.2249,23.0,0.2249,382,1.000,1.000,9,0,-0.3105,0.1947,0.3665,NO
capture_0003.pgm,119,257,880,23,22,23,0.2249,23.0,0.2249,382,1.000,1.000,9,2,-0.2969,0.4015,0.4993,NO
capture_0003.pgm,120,868,881,23,22,23,0.2249,23.0,0.2249,382,1.000,1.000,9,8,-0.3244,0.4154,0.5270,NO
capture_0003.pgm,121,664,883,22,23,23,0.2249,23.0,0.2249,368,1.000,1.000,10,6,-0.3191,-0.4173,0.5253,NO
capture_0003.pgm,122,466,886,24,26,26,0.2543,26.0,0.2543,471,1.000,1.000,10,4,-0.2545,-0.3893,0.4651,NO
capture_0003.pgm,123,1077,884,22,22,22,0.2152,22.0,0.2152,360,1.000,1.000,10,10,-0.2820,-0.4048,0.4933,NO
capture_0003.pgm,124,768,926,22,24,24,0.2347,24.0,0.2347,390,1.000,1.000,10,7,-0.3022,0.4212,0.5184,NO
capture_0003.pgm,125,1176,925,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,10,11,-0.3140,0.4142,0.5198,NO
capture_0003.pgm,126,153,928,24,23,24,0.2347,24.0,0.2347,407,1.000,1.000,11,1,-0.3143,-0.4142,0.5200,NO
capture_0003.pgm,127,559,928,24,25,25,0.2445,25.0,0.2445,445,1.000,1.000,11,5,-0.3457,-0.4115,0.5374,NO
capture_0003.pgm,128,356,928,24,22,24,0.2347,24.0,0.2347,397,1.000,1.000,11,3,-0.3300,-0.4128,0.5286,NO
capture_0003.pgm,129,973,930,23,24,24,0.2347,24.0,0.2347,411,1.000,1.000,11,9,-0.2989,-0.3892,0.4907,NO
capture_0003.pgm,130,52,948,24,23,24,0.2347,24.0,0.2347,421,1.000,1.000,10,0,-0.3013,0.2143,0.3697,NO
capture_0003.pgm,131,871,967,23,25,25,0.2445,25.0,0.2445,424,1.000,1.000,10,8,-0.2957,0.4056,0.5019,NO
capture_0003.pgm,132,254,968,25,23,25,0.2445,25.0,0.2445,427,1.000,1.000,10,2,-0.3268,0.4112,0.5253,NO
capture_0003.pgm,133,461,969,23,24,24,0.2347,24.0,0.2347,411,1.000,1.000,10,4,-0.3034,0.4224,0.5200,NO
capture_0003.pgm,134,664,970,23,26,26,0.2543,26.0,0.2543,450,1.000,1.000,11,6,-0.3197,-0.4173,0.5257,NO
capture_0003.pgm,135,1075,971,24,23,24,0.2347,24.0,0.2347,400,1.000,1.000,11,10,-0.3022,-0.4048,0.5051,NO
capture_0003.pgm,SUMMARY,,,,,,,,,,,,,,,,,
capture_0003.pgm,Count,135,,,,,,,,,,,,,,,
capture_0003.pgm,Missed,21,,,,,,,,,,,,,,,
capture_0003.pgm,Mean,,,,,,,,0.2263,,,,,,,,
capture_0003.pgm,Median,,,,,,,,0.2249,,,,,,,,
capture_0003.pgm,StdDev,,,,,,,,0.0095,,,,,,,,
capture_0003.pgm,Min,,,,,,,,0.2054,,,,,,,,
capture_0003.pgm,Max,,,,,,,,0.2543,,,,,,,,
capture_0004.pgm,1,252,26,23,24,24,0.2347,24.0,0.2347,406,1.000,1.000,0,2,-0.3405,-0.2929,0.4492,NO
capture_0004.pgm,2,458,26,23,22,23,0.2249,23.0,0.2249,368,1.000,1.000,0,4,-0.3269,-0.2915,0.4380,NO
capture_0004.pgm,3,874,28,23,24,24,0.2347,24.0,0.2347,403,1.000,1.000,0,8,-0.2605,-0.2692,0.3746,NO
capture_0004.pgm,4,1074,28,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,0,10,-0.3055,-0.2679,0.4063,NO
capture_0004.pgm,5,663,34,24,24,24,0.2347,24.0,0.2347,438,1.000,1.000,0,6,-0.3230,-0.2119,0.3863,NO
capture_0004.pgm,6,765,72,22,23,23,0.2249,23.0,0.2249,368,1.000,1.000,1,7,-0.3263,-0.2732,0.4255,NO
capture_0004.pgm,7,150,72,24,22,24,0.2347,24.0,0.2347,390,1.000,1.000,1,1,-0.3378,-0.2773,0.4371,NO
capture_0004.pgm,8,972,72,22,23,23,0.2249,23.0,0.2249,375,1.000,1.000,1,9,-0.3029,-0.2718,0.4069,NO
capture_0004.pgm,9,564,74,24,24,24,0.2347,24.0,0.2347,416,1.000,1.000,1,5,-0.2910,-0.2550,0.3869,NO
capture_0004.pgm,10,1174,73,22,23,23,0.2249,23.0,0.2249,375,1.000,1.000,1,11,-0.3283,-0.2607,0.4192,NO
capture_0004.pgm,11,356,77,24,24,24,0.2347,24.0,0.2347,435,1.000,1.000,1,3,-0.3242,-0.2270,0.3958,NO
capture_0004.pgm,12,50,94,22,21,22,0.2152,22.0,0.2152,338,1.000,1.000,0,0,-0.3150,0.3707,0.4865,NO
capture_0004.pgm,13,1072,114,23,24,24,0.2347,24.0,0.2347,403,1.000,1.000,1,10,-0.3257,-0.2776,0.4279,NO
capture_0004.pgm,14,254,117,23,22,23,0.2249,23.0,0.2249,375,1.000,1.000,1,2,-0.3215,-0.2538,0.4096,NO
capture_0004.pgm,15,457,117,22,21,22,0.2152,22.0,0.2152,338,1.000,1.000,1,4,-0.3372,-0.2524,0.4212,NO
capture_0004.pgm,16,664,117,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,1,6,-0.3138,-0.2510,0.4019,NO
capture_0004.pgm,17,870,117,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,1,8,-0.3002,-0.2497,0.3904,NO
capture_0004.pgm,18,149,158,24,23,24,0.2347,24.0,0.2347,406,1.000,1.000,2,1,-0.3482,-0.2871,0.4513,NO
capture_0004.pgm,19,562,159,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,2,5,-0.3111,-0.2746,0.4150,NO
capture_0004.pgm,20,356,160,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,2,3,-0.3248,-0.2662,0.4199,NO
capture_0004.pgm,21,769,161,23,22,23,0.2249,23.0,0.2249,368,1.000,1.000,2,7,-0.2877,-0.2536,0.3836,NO
capture_0004.pgm,22,970,161,22,21,22,0.2152,22.0,0.2152,338,1.000,1.000,2,9,-0.3230,-0.2522,0.4098,NO
capture_0004.pgm,23,1171,162,23,23,23,0.2249,23.0,0.2249,391,1.000,1.000,2,11,-0.3583,-0.2411,0.4318,NO
capture_0004.pgm,24,52,178,21,23,23,0.2249,23.0,0.2249,359,1.000,1.000,1,0,-0.2960,0.3414,0.4519,NO
capture_0004.pgm,25,458,202,23,22,23,0.2249,23.0,0.2249,368,1.000,1.000,2,4,-0.3280,-0.2720,0.4261,NO
capture_0004.pgm,26,253,204,23,22,23,0.2249,23.0,0.2249,382,1.000,1.000,2,2,-0.3319,-0.2538,0.4178,NO
capture_0004.pgm,27,867,205,22,21,22,0.2152,22.0,0.2152,338,1.000,1.000,2,8,-0.3301,-0.2399,0.4081,NO
capture_0004.pgm,28,1073,206,22,21,22,0.2152,22.0,0.2152,338,1.000,1.000,2,10,-0.3165,-0.2287,0.3905,NO
capture_0004.pgm,29,669,209,22,24,24,0.2347,24.0,0.2347,404,1.000,1.000,2,6,-0.2655,-0.2021,0.3337,NO
capture_0004.pgm,30,150,244,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,3,1,-0.3390,-0.2969,0.4506,NO
capture_0004.pgm,31,766,246,21,21,21,0.2054,21.0,0.2054,317,1.000,1.000,3,7,-0.3177,-0.2732,0.4190,NO
capture_0004.pgm,32,1175,246,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,3,11,-0.3197,-0.2704,0.4188,NO
capture_0004.pgm,33,563,249,23,23,23,0.2249,23.0,0.2249,377,1.000,1.000,3,5,-0.3019,-0.2452,0.3890,NO
capture_0004.pgm,34,358,253,24,23,24,0.2347,24.0,0.2347,407,1.000,1.000,3,3,-0.3058,-0.2075,0.3695,NO
capture_0004.pgm,35,49,267,24,22,24,0.2347,24.0,0.2347,387,1.000,1.000,2,0,-0.3260,0.3610,0.4864,NO
capture_0004.pgm,36,459,289,22,22,22,0.2152,22.0,0.2152,360,1.000,1.000,3,4,-0.3188,-0.2720,0.4191,NO
capture_0004.pgm,37,665,289,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,3,6,-0.3052,-0.2706,0.4079,NO
capture_0004.pgm,38,867,291,22,23,23,0.2249,23.0,0.2249,375,1.000,1.000,3,8,-0.3307,-0.2497,0.4144,NO
capture_0004.pgm,39,258,293,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,3,2,-0.2836,-0.2342,0.3678,NO
capture_0004.pgm,40,151,332,23,23,23,0.2249,23.0,0.2249,384,1.000,1.000,4,1,-0.3298,-0.2871,0.4373,NO
capture_0004.pgm,41,355,333,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,4,3,-0.3357,-0.2759,0.4346,NO
capture_0004.pgm,42,767,334,23,23,23,0.2249,23.0,0.2249,391,1.000,1.000,4,7,-0.3085,-0.2634,0.4056,NO
capture_0004.pgm,43,561,334,24,22,24,0.2347,24.0,0.2347,397,1.000,1.000,4,5,-0.3221,-0.2648,0.4170,NO
capture_0004.pgm,44,1174,334,21,22,22,0.2152,22.0,0.2152,338,1.000,1.000,4,11,-0.3301,-0.2607,0.4206,NO
capture_0004.pgm,45,971,336,21,22,22,0.2152,22.0,0.2152,338,1.000,1.000,4,9,-0.3144,-0.2425,0.3970,NO
capture_0004.pgm,46,48,355,23,22,23,0.2249,23.0,0.2249,375,1.000,1.000,3,0,-0.3363,0.3707,0.5006,NO
capture_0004.pgm,47,666,377,22,22,22,0.2152,22.0,0.2152,360,1.000,1.000,4,6,-0.2960,-0.2608,0.3945,NO
capture_0004.pgm,48,255,378,22,21,22,0.2152,22.0,0.2152,338,1.000,1.000,4,2,-0.3135,-0.2538,0.4033,NO
capture_0004.pgm,49,460,379,22,23,23,0.2249,23.0,0.2249,382,1.000,1.000,4,4,-0.3096,-0.2426,0.3934,NO
capture_0004.pgm,50,1075,379,23,24,24,0.2347,24.0,0.2347,407,1.000,1.000,4,10,-0.2981,-0.2385,0.3818,NO
capture_0004.pgm,51,975,419,21,22,22,0.2152,22.0,0.2152,338,1.000,1.000,5,9,-0.2758,-0.2816,0.3942,NO
capture_0004.pgm,52,562,420,22,23,23,0.2249,23.0,0.2249,375,1.000,1.000,5,5,-0.3129,-0.2746,0.4163,NO
capture_0004.pgm,53,1177,422,23,24,24,0.2347,24.0,0.2347,414,1.000,1.000,5,11,-0.3013,-0.2509,0.3921,NO
capture_0004.pgm,54,359,422,23,23,23,0.2249,23.0,0.2249,391,1.000,1.000,5,3,-0.2972,-0.2564,0.3925,NO
capture_0004.pgm,55,152,423,22,21,22,0.2152,22.0,0.2152,338,1.000,1.000,5,1,-0.3206,-0.2480,0.4053,NO
capture_0004.pgm,56,769,423,24,22,24,0.2347,24.0,0.2347,382,1.000,1.000,5,7,-0.2895,-0.2438,0.3785,NO
capture_0004.pgm,57,45,448,22,21,22,0.2152,22.0,0.2152,338,1.000,1.000,5,0,-0.3668,-0.4214,0.5587,NO
capture_0004.pgm,58,1076,460,23,22,23,0.2249,23.0,0.2249,375,1.000,1.000,5,10,-0.2889,-0.2972,0.4145,NO
capture_0004.pgm,59,460,464,23,23,23,0.2249,23.0,0.2249,398,1.000,1.000,5,4,-0.3102,-0.2622,0.4062,NO
capture_0004.pgm,60,667,466,23,23,23,0.2249,23.0,0.2249,384,1.000,1.000,5,6,-0.2868,-0.2413,0.3748,NO
capture_0004.pgm,61,874,467,22,23,23,0.2249,23.0,0.2249,375,1.000,1.000,5,8,-0.2634,-0.2301,0.3498,NO
capture_0004.pgm,62,257,468,22,22,22,0.2152,22.0,0.2152,360,1.000,1.000,5,2,-0.2945,-0.2245,0.3703,NO
capture_0004.pgm,63,972,506,21,22,22,0.2152,22.0,0.2152,338,1.000,1.000,6,9,-0.3058,-0.2816,0.4157,NO
capture_0004.pgm,64,354,507,23,23,23,0.2249,23.0,0.2249,398,1.000,1.000,6,3,-0.3467,-0.2759,0.4431,NO
capture_0004.pgm,65,155,510,23,22,23,0.2249,23.0,0.2249,368,1.000,1.000,6,1,-0.2919,-0.2480,0.3830,NO
capture_0004.pgm,66,565,512,24,24,24,0.2347,24.0,0.2347,423,1.000,1.000,6,5,-0.2841,-0.2257,0.3628,NO
capture_0004.pgm,67,767,512,22,21,22,0.2152,22.0,0.2152,338,1.000,1.000,6,7,-0.3096,-0.2243,0.3823,NO
capture_0004.pgm,68,1174,513,21,21,21,0.2054,21.0,0.2054,317,1.000,1.000,6,11,-0.3313,-0.2118,0.3932,NO
capture_0004.pgm,69,50,531,23,21,23,0.2249,23.0,0.2249,359,1.000,1.000,5,0,-0.3179,0.3903,0.5034,NO
capture_0004.pgm,70,868,549,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,6,8,-0.3227,-0.2790,0.4266,NO
capture_0004.pgm,71,1070,549,23,22,23,0.2249,23.0,0.2249,375,1.000,1.000,6,10,-0.3481,-0.2776,0.4453,NO
capture_0004.pgm,72,666,552,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,6,6,-0.2972,-0.2510,0.3890,NO
capture_0004.pgm,73,458,554,22,21,22,0.2152,22.0,0.2152,338,1.000,1.000,6,4,-0.3304,-0.2329,0.4042,NO
capture_0004.pgm,74,256,556,23,23,23,0.2249,23.0,0.2249,398,1.000,1.000,6,2,-0.3049,-0.2147,0.3729,NO
capture_0004.pgm,75,359,592,24,25,25,0.2445,25.0,0.2445,433,1.000,1.000,7,3,-0.2984,-0.2955,0.4199,NO
capture_0004.pgm,76,973,595,23,23,23,0.2249,23.0,0.2249,377,1.000,1.000,7,9,-0.2966,-0.2620,0.3957,NO
capture_0004.pgm,77,562,596,23,23,23,0.2249,23.0,0.2249,398,1.000,1.000,7,5,-0.3141,-0.2550,0.4046,NO
capture_0004.pgm,78,766,595,23,22,23,0.2249,23.0,0.2249,375,1.000,1.000,7,7,-0.3200,-0.2634,0.4145,NO
capture_0004.pgm,79,151,596,23,23,23,0.2249,23.0,0.2249,398,1.000,1.000,7,1,-0.3316,-0.2577,0.4200,NO
capture_0004.pgm,80,1176,599,21,21,21,0.2054,21.0,0.2054,317,1.000,1.000,7,11,-0.3123,-0.2215,0.3829,NO
capture_0004.pgm,81,49,615,23,22,23,0.2249,23.0,0.2249,372,1.000,1.000,6,0,-0.3283,0.3610,0.4879,NO
capture_0004.pgm,82,665,639,23,25,25,0.2445,25.0,0.2445,430,1.000,1.000,7,6,-0.3075,-0.2510,0.3970,NO
capture_0004.pgm,83,873,638,22,22,22,0.2152,22.0,0.2152,360,1.000,1.000,7,8,-0.2743,-0.2595,0.3776,NO
capture_0004.pgm,84,1071,638,22,22,22,0.2152,22.0,0.2152,360,1.000,1.000,7,10,-0.3389,-0.2581,0.4260,NO
capture_0004.pgm,85,256,640,23,21,23,0.2249,23.0,0.2249,359,1.000,1.000,7,2,-0.3055,-0.2440,0.3910,NO
capture_0004.pgm,86,459,640,22,22,22,0.2152,22.0,0.2152,360,1.000,1.000,7,4,-0.3212,-0.2426,0.4025,NO
capture_0004.pgm,87,1178,680,22,24,24,0.2347,24.0,0.2347,390,1.000,1.000,8,11,-0.2933,-0.2802,0.4056,NO
capture_0004.pgm,88,970,680,23,22,23,0.2249,23.0,0.2249,368,1.000,1.000,8,9,-0.3265,-0.2816,0.4312,NO
capture_0004.pgm,89,562,682,22,23,23,0.2249,23.0,0.2249,368,1.000,1.000,8,5,-0.3147,-0.2648,0.4112,NO
capture_0004.pgm,90,766,681,21,22,22,0.2152,22.0,0.2152,338,1.000,1.000,8,7,-0.3206,-0.2732,0.4212,NO
capture_0004.pgm,91,151,683,25,23,25,0.2445,25.0,0.2445,444,1.000,1.000,8,1,-0.3321,-0.2577,0.4204,NO
capture_0004.pgm,92,354,686,23,23,23,0.2249,23.0,0.2249,384,1.000,1.000,8,3,-0.3478,-0.2270,0.4154,NO
capture_0004.pgm,93,51,703,22,21,22,0.2152,22.0,0.2152,338,1.000,1.000,7,0,-0.3093,0.3707,0.4828,NO
capture_0004.pgm,94,668,725,22,23,23,0.2249,23.0,0.2249,375,1.000,1.000,8,6,-0.2788,-0.2608,0.3818,NO
capture_0004.pgm,95,1074,725,23,22,23,0.2249,23.0,0.2249,375,1.000,1.000,8,10,-0.3102,-0.2581,0.4035,NO
capture_0004.pgm,96,257,726,23,22,23,0.2249,23.0,0.2249,368,1.000,1.000,8,2,-0.2963,-0.2538,0.3901,NO
capture_0004.pgm,97,870,727,22,23,23,0.2249,23.0,0.2249,368,1.000,1.000,8,8,-0.3043,-0.2399,0.3875,NO
capture_0004.pgm,98,458,727,24,22,24,0.2347,24.0,0.2347,397,1.000,1.000,8,4,-0.3315,-0.2426,0.4108,NO
capture_0004.pgm,99,562,769,22,23,23,0.2249,23.0,0.2249,382,1.000,1.000,9,5,-0.3152,-0.2648,0.4117,NO
capture_0004.pgm,100,975,770,22,23,23,0.2249,23.0,0.2249,375,1.000,1.000,9,9,-0.2782,-0.2522,0.3755,NO
capture_0004.pgm,101,1177,772,22,25,25,0.2445,25.0,0.2445,412,1.000,1.000,9,11,-0.3037,-0.2313,0.3817,NO
capture_0004.pgm,102,356,771,22,23,23,0.2249,23.0,0.2249,375,1.000,1.000,9,3,-0.3289,-0.2466,0.4111,NO
capture_0004.pgm,103,765,775,24,24,24,0.2347,24.0,0.2347,428,1.000,1.000,9,7,-0.3309,-0.2047,0.3891,NO
capture_0004.pgm,104,152,777,24,24,24,0.2347,24.0,0.2347,438,1.000,1.000,9,1,-0.3229,-0.1893,0.3743,NO
capture_0004.pgm,105,51,792,24,23,24,0.2347,24.0,0.2347,411,1.000,1.000,8,0,-0.3099,0.3903,0.4984,NO
capture_0004.pgm,106,1072,811,22,24,24,0.2347,24.0,0.2347,397,1.000,1.000,9,10,-0.3303,-0.2679,0.4253,NO
capture_0004.pgm,107,464,811,27,23,27,0.2641,27.0,0.2641,462,1.000,1.000,9,4,-0.2734,-0.2720,0.3857,NO
capture_0004.pgm,108,253,814,22,22,22,0.2152,22.0,0.2152,353,1.000,1.000,9,2,-0.3360,-0.2440,0.4152,NO
capture_0004.pgm,109,667,815,23,23,23,0.2249,23.0,0.2249,384,1.000,1.000,9,6,-0.2891,-0.2315,0.3704,NO
capture_0004.pgm,110,871,817,23,24,24,0.2347,24.0,0.2347,407,1.000,1.000,9,8,-0.2951,-0.2106,0.3625,NO
capture_0004.pgm,111,974,853,23,22,23,0.2249,23.0,0.2249,368,1.000,1.000,10,9,-0.2886,-0.2914,0.4101,NO
capture_0004.pgm,112,561,855,22,24,24,0.2347,24.0,0.2347,397,1.000,1.000,10,5,-0.3256,-0.2746,0.4259,NO
capture_0004.pgm,113,151,858,26,23,26,0.2543,26.0,0.2543,439,1.000,1.000,10,1,-0.3333,-0.2480,0.4154,NO
capture_0004.pgm,114,1174,859,24,23,24,0.2347,24.0,0.2347,404,1.000,1.000,10,11,-0.3336,-0.2313,0.4059,NO
